id_aluno,semestre_atual,total_semestres_cursados,nota_disciplina1,nota_disciplina2,nota_disciplina3,nota_disciplina4,nota_disciplina5,nota_disciplina6,nota_disciplina7,nota_disciplina8,nota_disciplina9,nota_disciplina10,media_notas,taxa_aprovacao,frequencia,evadiu,qtd_trancamentos,slope_notas,std_notas,Probabilidade,Nível de Risco,Previsão Evasão (0/1)
567,6,5,4.26,1.54,8.09,8.6,4.04,9.69,3.46,0.14,8.78,6.4,9.79,0.68,13,1,4,0.1237575757575757,3.2945173310280893,0.1742476631572146,🟢 Baixo,0
568,8,9,7.05,3.65,7.36,5.24,6.1,2.63,5.0,1.53,0.95,2.58,3.73,0.72,79,0,2,-0.5604242424242426,2.273570124520269,0.6882264128695166,🔴 Alto,1
569,2,1,5.83,0.24,9.31,4.83,1.78,6.59,1.99,7.84,9.71,9.67,1.33,0.25,76,0,3,0.5441818181818182,3.49441284211112,0.423651217356137,🟢 Baixo,0
570,4,3,0.81,7.98,3.3,2.57,7.45,0.55,4.26,3.72,3.15,3.33,9.33,0.0,25,0,2,-0.0658181818181818,2.423137543672574,0.7627957785119269,🔴 Alto,1
571,8,9,6.44,9.52,4.56,6.63,2.29,6.33,5.32,3.67,7.34,5.62,3.67,0.65,94,1,4,-0.1635151515151515,2.0066267991609976,0.4806317412542333,🟠 Médio,0
572,8,8,2.97,8.03,4.18,1.98,1.51,1.3,7.38,4.2,5.37,8.39,6.86,0.49,63,0,0,0.2803030303030304,2.6811790524153944,0.692709358740811,🔴 Alto,1
573,6,9,3.72,0.98,8.73,8.93,4.28,5.62,4.86,8.85,7.7,9.21,1.85,0.99,18,0,1,0.5223030303030304,2.815160544070069,0.6394817582888029,🔴 Alto,1
574,5,5,6.84,9.38,4.51,2.2,4.18,3.88,0.26,5.73,2.53,4.65,0.42,0.47,63,1,1,-0.4101818181818181,2.547116888649684,0.2526974814211699,🟢 Baixo,0
575,9,6,4.87,8.67,7.5,7.09,5.21,1.09,2.84,3.76,7.61,0.15,8.67,0.35,35,0,1,-0.518,2.9026327130153184,0.6421341063566162,🔴 Alto,1
576,10,9,9.68,6.51,1.27,0.25,5.64,1.46,6.34,5.21,1.24,6.71,3.71,0.29,49,1,2,-0.1807878787878785,3.149301333453007,0.4151403634653432,🟢 Baixo,0
577,8,8,1.53,8.38,2.48,7.13,9.37,9.02,0.18,0.4,9.71,6.33,0.87,0.95,60,0,2,0.1267272727272726,3.885917738021054,0.4552586016313202,🟠 Médio,0
578,9,7,9.32,4.38,2.68,0.32,1.46,2.16,0.7,6.16,6.47,2.11,4.6,0.45,16,1,4,-0.1879999999999999,2.924981291488128,0.6652520927570388,🔴 Alto,1
579,7,6,3.58,1.2,8.42,7.97,1.31,8.01,5.41,1.33,4.76,8.84,9.72,0.12,53,1,1,0.2171515151515151,3.127320649444896,0.5397776231898748,🟠 Médio,0
580,1,1,3.04,8.49,7.26,1.79,0.21,9.07,3.21,6.5,0.65,6.12,0.26,0.53,28,1,4,-0.1081212121212121,3.252927570324581,0.5920045871046339,🔴 Alto,1
581,5,10,6.94,8.76,5.14,9.06,6.65,2.4,4.39,3.45,4.99,6.01,4.91,0.95,83,1,3,-0.3725454545454547,2.150278793293765,0.7306945345312678,🔴 Alto,1
582,6,3,3.79,1.7,4.7,3.59,8.12,3.55,1.56,2.44,8.31,2.23,9.08,0.11,11,0,0,0.0622424242424242,2.4327691126688444,0.7790229500166742,🔴 Alto,1
583,3,4,7.34,1.5,9.98,4.46,0.56,0.5,0.13,3.74,1.59,9.49,6.03,0.59,86,0,4,-0.1470909090909091,3.777175458519825,0.7803002823217667,🔴 Alto,1
584,3,10,8.0,8.46,8.56,2.64,1.25,2.46,8.0,7.26,2.58,6.26,7.15,0.5,71,0,1,-0.2789696969696969,2.9493579338937863,0.4038793669683682,🟢 Baixo,0
585,4,9,5.82,9.52,1.33,9.4,2.42,5.06,2.27,2.45,2.05,9.57,3.56,0.2,82,1,2,-0.192060606060606,3.401524004847761,0.3612675717386436,🟢 Baixo,0
586,6,3,0.62,2.03,2.45,0.48,3.85,1.44,9.62,1.68,4.91,2.03,7.65,0.84,90,1,4,0.3273333333333333,2.7180648753601644,0.5553903530249129,🟠 Médio,0
587,7,4,5.11,5.15,2.12,8.81,2.04,8.04,3.85,0.02,9.75,2.44,8.54,0.15,19,0,4,-0.067939393939394,3.255327428488057,0.4578323928943604,🟠 Médio,0
588,10,8,5.37,2.57,7.63,6.8,0.99,1.07,1.22,7.08,8.33,6.65,5.09,0.79,30,1,4,0.1965454545454545,2.9744372016680174,0.6832665483105343,🔴 Alto,1
589,5,9,9.29,3.73,3.48,6.92,5.03,4.94,7.35,4.76,1.74,4.41,9.83,0.26,25,0,1,-0.3045454545454545,2.1679957462032884,0.5816594148433476,🟠 Médio,0
590,6,7,4.1,7.98,8.17,3.18,2.68,0.2,5.98,4.08,3.21,7.16,8.99,0.18,5,1,0,-0.1235151515151514,2.583878222104646,0.6703038591415693,🔴 Alto,1
591,5,6,2.22,7.96,6.32,3.13,5.77,3.81,7.59,2.99,6.07,4.02,6.77,0.85,58,1,1,-0.0136969696969696,2.016332203669712,0.5126878561813177,🟠 Médio,0
592,4,8,6.14,8.43,0.81,8.52,6.61,2.49,4.34,4.14,7.44,0.68,0.45,0.36,27,0,4,-0.3398787878787878,2.9378450151996334,0.6181362064200303,🔴 Alto,1
593,4,1,7.06,7.05,8.52,4.45,4.42,4.51,0.81,9.2,3.94,7.71,3.69,0.33,85,0,4,-0.1415151515151514,2.571130533874588,0.3281385064626807,🟢 Baixo,0
594,10,3,9.56,6.44,5.18,9.85,9.88,1.07,3.94,5.14,4.43,8.15,4.59,0.34,52,0,3,-0.3242424242424243,2.95272077921364,0.4385270717799298,🟠 Médio,0
595,5,1,5.96,3.26,8.25,3.27,8.16,0.01,1.57,1.94,3.73,6.06,3.82,0.3,92,1,0,-0.2461212121212121,2.792587211410475,0.730195046249774,🔴 Alto,1
596,10,9,2.0,0.68,5.49,4.42,5.65,1.84,8.98,2.97,6.58,8.72,2.45,0.85,59,0,3,0.6003030303030304,2.871898520336523,0.5732407005853262,🟠 Médio,0
597,10,7,9.17,6.73,4.43,4.1,7.45,1.86,6.46,1.53,1.63,9.64,6.85,0.3,69,0,4,-0.2695757575757575,3.046633843732748,0.4898517975519258,🟠 Médio,0
598,9,1,5.32,4.56,5.85,7.85,1.46,5.67,8.09,1.78,4.44,4.91,8.74,0.44,10,0,0,-0.1209090909090908,2.169465115849732,0.6373317587869312,🔴 Alto,1
599,4,5,7.53,8.47,8.88,0.18,8.15,8.86,3.8,7.36,4.27,2.55,5.2,0.45,55,1,0,-0.4257575757575758,3.073099231864941,0.6890919736815428,🔴 Alto,1
600,10,9,8.94,1.61,4.77,7.7,7.2,4.2,6.7,7.74,9.84,5.52,1.21,0.83,50,1,1,0.2162424242424242,2.442934483134758,0.4271986647719383,🟠 Médio,0
601,7,6,5.51,2.3,9.4,1.71,5.73,0.88,9.26,2.4,1.38,4.25,7.81,0.36,57,1,4,-0.212,3.138661427353316,0.5457917014758861,🟠 Médio,0
602,1,6,6.92,1.9,8.06,4.94,7.24,2.99,2.78,3.02,2.13,4.94,7.45,0.94,65,1,0,-0.316,2.266420574876213,0.4589285503722594,🟠 Médio,0
603,9,9,6.49,8.29,4.22,2.38,5.98,5.56,1.85,4.64,9.58,6.99,6.8,0.26,20,0,0,0.0825454545454545,2.431359016407628,0.6845900363047304,🔴 Alto,1
604,8,6,2.01,7.22,4.92,1.18,4.05,6.47,2.3,4.59,1.08,9.11,9.16,0.3,9,1,2,0.1518181818181819,2.7131123988675605,0.3882423794049748,🟢 Baixo,0
605,7,9,5.03,0.39,6.47,5.06,3.92,5.54,4.77,4.01,7.98,0.97,2.62,0.37,27,0,3,0.0305454545454545,2.299657945579444,0.5636718149311968,🟠 Médio,0
606,4,3,6.05,6.52,4.66,1.59,6.11,3.63,0.45,0.93,7.11,1.9,3.13,0.66,75,0,0,-0.3501212121212121,2.5250929575848184,0.5107521134581045,🟠 Médio,0
607,5,6,2.74,3.36,4.6,5.34,6.54,0.42,7.73,0.8,9.66,3.85,6.3,0.63,80,0,1,0.219030303030303,2.926728169437294,0.6447436974908491,🔴 Alto,1
608,10,6,8.94,7.9,8.78,8.23,9.75,6.41,8.94,4.12,6.95,7.94,2.53,0.38,5,1,4,-0.2433939393939394,1.625267157526212,0.9061632306970812,🔴 Alto,1
609,5,2,0.59,6.7,4.18,8.57,8.35,5.11,5.05,1.5,9.89,0.29,2.1,0.62,92,1,2,-0.0458787878787879,3.4210688713064847,0.6739178490361932,🔴 Alto,1
610,2,4,9.12,1.46,4.1,0.43,7.89,9.18,3.72,6.66,9.92,4.7,4.22,0.26,58,1,4,0.2630303030303031,3.342662943755406,0.4606240660576601,🟠 Médio,0
611,10,10,1.01,1.88,4.83,3.24,6.27,5.25,6.66,8.95,2.52,3.88,2.53,0.54,26,0,2,0.3645454545454545,2.4308958111043024,0.6760150920043065,🔴 Alto,1
612,10,8,3.92,8.37,3.7,6.82,5.72,4.66,8.24,6.84,3.24,8.17,6.47,0.92,30,1,0,0.1287272727272727,1.994970342302528,0.5569168946022505,🟠 Médio,0
613,8,1,4.61,0.11,0.58,4.89,1.85,8.13,8.8,2.82,2.53,0.82,9.99,0.19,95,0,2,0.0729696969696969,3.0553384973408977,0.7952872173603587,🔴 Alto,1
614,7,2,5.51,0.46,4.92,9.28,9.58,5.14,2.87,7.56,4.23,6.42,6.65,0.22,58,1,1,0.1461212121212121,2.7953972089053023,0.7713485835135256,🔴 Alto,1
615,10,8,2.43,4.7,3.55,5.78,1.9,2.19,6.39,9.62,1.37,4.03,8.65,0.99,78,1,4,0.1427878787878788,2.53513181774308,0.386748395997803,🟢 Baixo,0
616,3,6,5.25,9.14,1.1,0.43,3.88,0.8,4.27,8.65,6.4,9.6,5.92,0.23,57,0,4,0.4009696969696971,3.482396365212387,0.3339487254157318,🟢 Baixo,0
617,4,8,3.32,2.77,0.94,3.79,8.52,5.96,6.26,1.85,9.42,6.73,4.13,0.2,40,0,2,0.5250909090909092,2.8494646670714987,0.4710733761949521,🟠 Médio,0
618,1,5,9.95,2.87,1.18,2.07,1.66,7.5,7.66,3.28,5.68,1.25,4.45,0.08,92,1,3,-0.1546666666666665,3.152075154208379,0.5995138606157939,🔴 Alto,1
619,9,8,2.26,1.77,9.71,9.78,8.5,2.98,0.69,5.77,8.89,1.67,4.58,0.8,35,0,3,-0.0482424242424243,3.7161114682480183,0.5995367201140684,🔴 Alto,1
620,4,7,6.42,6.16,0.1,8.09,1.53,5.77,3.73,4.77,1.75,3.81,2.05,0.65,53,0,2,-0.2415151515151515,2.516713244602085,0.4896740025497917,🟠 Médio,0
621,4,4,4.68,0.51,8.91,1.32,1.22,7.06,3.64,7.08,6.56,0.66,5.91,0.47,98,0,1,0.0595151515151515,3.128386875762722,0.7715680410126867,🔴 Alto,1
622,9,4,8.46,6.9,4.59,6.71,5.95,8.77,8.23,7.51,9.78,3.07,2.12,0.35,23,1,2,-0.0386060606060606,2.033481142168659,0.4684308394339243,🟠 Médio,0
623,8,8,4.66,7.02,7.75,4.34,3.2,9.13,0.3,4.28,6.7,2.05,3.92,0.28,65,1,3,-0.2986060606060606,2.7215071396399297,0.4138481796725298,🟢 Baixo,0
624,3,6,0.35,3.39,2.57,7.74,6.66,7.07,6.59,9.11,3.67,3.19,1.34,0.57,18,1,2,0.3465454545454546,2.771306150135308,0.5103183937932223,🟠 Médio,0
625,4,1,2.12,4.72,4.02,1.28,8.45,5.45,3.65,2.97,4.84,9.03,4.34,0.65,21,1,0,0.3750909090909091,2.500720118508089,0.190825190339192,🟢 Baixo,0
626,2,6,7.73,7.9,0.06,4.91,1.14,7.91,7.34,5.28,4.0,0.38,1.99,0.44,68,1,0,-0.322969696969697,3.1696205521236207,0.3100029375125157,🟢 Baixo,0
627,8,1,7.87,3.6,0.94,6.77,3.14,3.87,4.21,8.65,4.69,9.66,2.89,0.76,65,0,1,0.3353939393939394,2.771926726624962,0.1710767683258434,🟢 Baixo,0
628,4,10,7.41,7.73,2.55,0.26,1.95,9.71,1.62,9.06,3.96,9.27,2.72,0.04,14,0,4,0.2105454545454545,3.639309458308449,0.4095880601606636,🟢 Baixo,0
629,1,7,5.55,0.21,7.17,6.33,9.47,8.82,0.64,8.9,7.13,2.66,6.79,0.68,56,0,4,0.080969696969697,3.396016620820471,0.4383106497552974,🟠 Médio,0
630,4,9,6.36,9.57,1.94,4.67,3.56,0.87,8.02,3.85,0.65,4.12,1.46,0.84,44,0,1,-0.3981212121212121,2.932463696848323,0.730905334105522,🔴 Alto,1
631,6,3,7.22,0.31,2.54,8.37,8.71,6.39,5.02,7.67,2.01,4.38,5.02,0.36,85,1,0,-0.0023030303030303,2.9020406613278182,0.654602537571217,🔴 Alto,1
632,8,2,7.25,5.4,4.09,7.6,9.34,0.49,7.69,6.77,4.76,8.29,4.97,0.54,72,1,3,0.0587878787878787,2.5732547483682997,0.512653964539705,🟠 Médio,0
633,8,7,2.82,5.73,2.55,5.65,7.81,0.39,8.36,1.6,3.11,5.82,2.7,0.52,29,1,1,0.028,2.669957136568134,0.2587541079857564,🟢 Baixo,0
634,7,7,4.23,9.73,2.84,8.2,0.47,9.52,8.02,8.62,6.84,4.85,2.49,0.68,16,0,3,0.1379393939393938,3.1040002863688296,0.5823504136122366,🟠 Médio,0
635,9,4,8.13,9.23,8.21,6.76,4.68,8.25,3.5,1.82,2.28,3.41,6.29,0.68,60,1,2,-0.7835757575757576,2.791136964671486,0.7949664852004308,🔴 Alto,1
636,9,9,8.5,2.83,4.87,3.75,6.45,8.6,4.32,2.73,4.14,2.28,2.11,0.1,75,0,2,-0.3251515151515151,2.288133883029283,0.3092768558121689,🟢 Baixo,0
637,4,2,8.34,3.22,2.38,2.05,7.07,9.24,6.33,3.44,8.88,4.85,3.76,0.25,29,0,4,0.1728484848484848,2.750127269782255,0.6245612226192597,🔴 Alto,1
638,10,8,6.24,4.96,1.57,2.46,2.53,6.43,8.42,6.19,4.5,7.85,0.39,0.62,52,0,3,0.3403030303030303,2.3393790724131147,0.479940866887125,🟠 Médio,0
639,5,7,3.87,0.09,1.06,1.21,4.98,0.03,5.38,9.23,1.39,7.37,4.27,0.48,37,0,0,0.5394545454545457,3.2141197170540425,0.5079024346099748,🟠 Médio,0
640,2,2,6.26,6.24,9.54,2.03,1.95,3.32,3.32,0.46,6.89,0.07,2.24,0.46,64,1,1,-0.5534545454545456,3.093953960729072,0.7207958346948402,🔴 Alto,1
641,10,2,6.56,5.13,4.14,1.66,5.05,4.15,4.29,3.31,9.59,9.91,9.98,0.45,23,1,4,0.3891515151515153,2.6282797500350763,0.3000779792103496,🟢 Baixo,0
642,3,5,4.5,9.03,3.92,6.0,2.83,5.06,7.56,8.17,2.75,1.04,2.78,0.9,50,1,0,-0.2844848484848485,2.59577519999111,0.445539272077562,🟠 Médio,0
643,8,5,0.87,2.98,4.08,9.17,1.33,4.57,2.87,7.32,5.34,0.79,2.34,0.04,48,1,3,0.099030303030303,2.776471781876336,0.4429939303655503,🟠 Médio,0
644,3,9,5.7,5.42,6.11,8.15,8.21,0.82,4.93,0.14,8.79,5.07,4.48,0.62,64,0,1,-0.1756363636363637,2.915007909270764,0.5747673349730884,🟠 Médio,0
645,8,9,5.07,4.01,5.26,4.51,0.31,5.9,8.35,8.81,2.61,3.45,7.14,0.46,99,0,1,0.0635151515151515,2.5310551159546093,0.4810689887527959,🟠 Médio,0
646,1,9,4.15,2.21,2.82,2.04,9.66,4.33,2.67,2.97,8.09,4.78,2.51,0.05,78,1,0,0.2675151515151515,2.5687774870116287,0.7244755333206352,🔴 Alto,1
647,4,8,0.63,0.32,4.19,2.32,9.54,9.44,8.19,7.64,8.59,4.08,2.08,0.36,48,0,2,0.7496969696969698,3.614828104104291,0.2982441081651064,🟢 Baixo,0
648,5,9,4.56,6.34,0.54,9.89,6.76,3.94,9.31,2.96,9.99,6.42,8.12,0.03,16,0,3,0.302,3.130457723010416,0.1746445125810063,🟢 Baixo,0
649,8,6,9.89,1.03,2.87,1.22,3.07,6.51,0.97,6.21,2.74,0.02,6.39,0.74,12,1,2,-0.3483030303030303,3.1302149375970263,0.6244629003821056,🔴 Alto,1
650,5,6,2.71,4.72,4.32,9.56,2.56,8.01,7.22,2.89,4.77,3.01,8.84,0.61,7,1,4,-0.0343636363636363,2.4716258706455645,0.4730545876099623,🟠 Médio,0
651,10,9,5.69,2.58,9.93,6.43,5.38,9.93,7.97,3.85,7.72,6.96,8.22,0.17,52,1,4,0.1586666666666666,2.391829611174025,0.3102770937337653,🟢 Baixo,0
652,7,5,8.86,0.2,1.71,8.7,1.41,0.64,0.93,9.83,7.07,0.02,5.57,0.61,16,1,4,-0.0906060606060603,4.110025817707502,0.7342880159011336,🔴 Alto,1
653,10,2,2.57,4.12,1.12,4.42,5.26,6.64,4.72,7.41,2.89,8.54,1.75,0.58,29,0,1,0.4778787878787879,2.2891990350824067,0.2422113284589676,🟢 Baixo,0
654,7,3,2.48,7.9,2.01,6.9,5.53,8.65,7.84,9.86,8.92,1.82,5.32,0.63,98,1,1,0.2811515151515151,3.0531057047610464,0.6891383655005965,🔴 Alto,1
655,9,10,6.16,4.86,1.97,1.3,5.86,7.51,6.58,9.34,6.82,9.47,7.26,0.69,11,1,0,0.5930303030303031,2.711281164976358,0.6851097290432753,🔴 Alto,1
656,7,4,2.55,3.3,9.75,4.04,2.41,2.11,6.11,0.03,4.69,6.89,3.9,0.39,15,0,0,0.0369696969696969,2.797708586206457,0.2984790440221981,🟢 Baixo,0
657,8,2,4.72,6.37,2.96,2.22,0.75,0.95,9.12,8.95,7.45,8.57,6.04,0.59,11,0,3,0.5640000000000001,3.3201445751653647,0.4701345330841474,🟠 Médio,0
658,5,9,9.51,3.52,8.54,2.57,6.9,4.52,3.28,4.33,7.61,6.24,3.98,0.69,47,1,2,-0.1339393939393938,2.395281472673584,0.5880850298706366,🟠 Médio,0
659,8,6,2.3,3.51,8.8,1.97,4.15,1.5,2.27,8.01,0.65,0.69,7.68,0.29,22,0,0,-0.2436969696969697,2.8680781408849767,0.7194961898277074,🔴 Alto,1
660,9,10,0.73,6.4,1.34,0.68,9.7,5.08,8.93,6.39,1.37,5.84,5.37,0.58,39,0,2,0.3403636363636364,3.405120980066477,0.3184860800071325,🟢 Baixo,0
661,10,2,7.11,2.85,6.05,8.57,1.96,3.94,1.22,7.67,6.76,6.43,6.64,0.55,87,0,1,0.0562424242424242,2.5645367786188773,0.5305681561915726,🟠 Médio,0
662,9,5,0.35,2.06,5.64,8.87,8.37,4.14,5.24,1.02,6.64,3.26,2.76,0.29,38,1,1,0.1213939393939393,2.9329448606401645,0.3928037130011466,🟢 Baixo,0
663,4,6,5.88,1.95,4.54,9.35,6.57,3.0,6.45,9.04,8.09,8.99,4.2,0.24,93,0,2,0.4921212121212121,2.5896855235937646,0.5430699717991396,🟠 Médio,0
664,4,5,6.01,6.81,2.87,7.11,4.99,9.11,6.09,0.06,2.46,6.48,1.53,0.28,21,0,3,-0.2376363636363636,2.6669810231379185,0.4777438160386404,🟠 Médio,0
665,8,8,8.93,8.35,7.03,9.92,8.26,9.37,8.97,7.69,4.19,5.67,5.26,0.94,58,1,1,-0.3448484848484848,1.7725925771153517,0.8468271255637669,🔴 Alto,1
666,6,5,0.27,9.44,4.15,6.59,0.96,3.04,5.18,2.77,8.95,2.03,7.47,0.7,65,0,4,0.0203636363636362,3.17186520660776,0.4767513420597687,🟠 Médio,0
667,3,3,9.44,3.13,5.73,4.25,0.76,8.34,9.87,2.4,1.8,2.62,4.68,0.29,91,1,3,-0.3812121212121214,3.325738681522915,0.6584577648866697,🔴 Alto,1
668,8,10,5.52,3.79,6.75,2.13,4.35,7.16,6.58,8.29,4.74,1.97,4.63,0.74,18,0,4,-0.0087272727272727,2.1220315213911825,0.8499951668346595,🔴 Alto,1
669,5,1,4.28,6.34,2.05,3.14,0.84,5.46,4.24,0.33,4.51,6.25,5.61,0.0,76,1,2,0.0256969696969697,2.118884402488987,0.6654956554008729,🔴 Alto,1
670,9,10,0.99,2.08,7.91,8.01,3.13,9.81,0.53,1.81,6.2,4.28,6.15,0.19,80,1,2,0.0738787878787879,3.301966585738465,0.358509891451001,🟢 Baixo,0
671,9,8,2.25,3.22,5.19,8.29,6.02,6.08,6.6,6.09,4.06,0.55,2.99,0.27,64,1,3,-0.0601818181818182,2.3084350158109763,0.5007124267156019,🟠 Médio,0
672,5,3,4.78,7.15,9.38,7.28,6.18,3.2,0.03,8.31,3.27,0.76,6.75,0.52,37,1,3,-0.5661818181818183,3.167579517549638,0.6697515971370284,🔴 Alto,1
673,8,6,1.17,1.56,0.63,7.6,5.28,9.3,6.9,1.97,2.55,8.71,0.96,0.44,38,1,2,0.5055151515151516,3.360066302255888,0.5248712956575206,🟠 Médio,0
674,9,6,4.95,7.94,6.18,2.62,8.54,9.79,1.01,3.48,6.03,4.23,4.79,0.21,59,1,0,-0.2238181818181818,2.7646098780438764,0.6050275254753906,🔴 Alto,1
675,6,7,1.9,8.4,2.64,4.12,8.26,9.5,7.32,2.79,4.2,0.83,6.47,0.51,36,1,3,-0.1663030303030304,3.1035255937580266,0.6144080477040239,🔴 Alto,1
676,6,1,5.58,2.62,4.96,2.52,6.96,7.28,4.48,6.19,8.18,6.1,3.17,0.11,59,0,2,0.3390909090909091,1.880603035671744,0.3279815185990772,🟢 Baixo,0
677,3,2,2.95,4.59,1.84,1.32,3.45,3.01,7.92,5.78,7.79,4.99,4.53,0.62,34,0,3,0.4837575757575758,2.288503635323503,0.4354607541760668,🟠 Médio,0
678,2,2,7.96,5.08,4.28,5.69,9.76,8.0,6.02,6.33,5.04,1.53,2.68,0.85,20,1,2,-0.294969696969697,2.2823547781476337,0.660326818230837,🔴 Alto,1
679,3,8,8.07,3.98,4.31,0.85,4.5,9.69,2.15,2.82,1.68,8.15,0.08,0.44,42,0,3,-0.0832727272727273,3.0328900775040006,0.393221554101074,🟢 Baixo,0
680,8,6,7.25,2.9,6.23,3.73,6.62,0.71,7.1,5.94,3.74,9.37,6.22,0.18,86,0,3,0.1679393939393939,2.545499077893284,0.7183288695890759,🔴 Alto,1
681,5,3,0.72,8.21,9.31,5.13,3.16,4.12,4.91,2.8,7.41,7.1,1.19,0.84,77,0,0,0.1186060606060604,2.700164809784766,0.1727725858690479,🟢 Baixo,0
682,3,8,3.28,9.77,6.51,1.36,3.51,0.75,6.33,2.51,2.06,9.96,2.31,0.43,19,0,3,-0.0103030303030301,3.352770661872224,0.6550082665394529,🔴 Alto,1
683,3,4,0.97,0.9,7.96,0.62,6.6,7.39,5.52,9.11,3.52,7.51,6.82,0.65,36,0,1,0.5966060606060608,3.2475802958168374,0.2466306779729775,🟢 Baixo,0
684,3,6,1.8,5.98,3.4,1.9,6.0,7.18,8.75,4.29,0.56,3.11,0.26,0.74,41,0,2,0.0001818181818181,2.625367910725403,0.2824928882785583,🟢 Baixo,0
685,8,3,8.46,8.49,5.78,3.24,4.68,6.63,7.8,1.89,2.44,0.91,5.59,0.08,67,0,1,-0.6916363636363639,2.816628402106951,0.7949983800525126,🔴 Alto,1
686,2,4,7.97,6.66,0.39,2.45,4.39,8.87,0.06,2.84,4.93,9.23,8.55,0.29,83,1,3,0.0532727272727274,3.352589214986597,0.5744937037440002,🟠 Médio,0
687,8,1,3.72,4.78,6.92,4.57,3.3,2.24,1.95,1.22,1.88,2.89,4.07,0.04,55,1,4,-0.3950909090909092,1.7165537179670978,0.3888038191152568,🟢 Baixo,0
688,6,9,7.14,7.86,4.2,2.61,2.64,4.12,1.16,6.05,1.96,7.88,9.85,0.61,73,0,3,-0.1712727272727273,2.514866022497244,0.1976375473323746,🟢 Baixo,0
689,8,9,7.48,6.43,8.82,4.97,8.86,5.04,4.05,5.98,7.55,9.3,6.25,0.34,89,1,2,0.0208484848484848,1.8376966259121468,0.7061240275838802,🔴 Alto,1
690,1,4,9.83,0.13,0.99,5.72,3.89,2.57,4.45,1.17,0.99,1.41,0.37,0.64,100,1,2,-0.4484242424242423,2.9662668269879044,0.5243933935953242,🟠 Médio,0
691,1,10,5.72,2.93,7.52,2.69,4.35,9.24,3.24,8.1,5.08,5.49,5.07,0.97,35,1,3,0.1358787878787879,2.259376511832905,0.7925041371467006,🔴 Alto,1
692,1,6,1.43,5.81,6.64,3.21,6.87,7.79,3.95,4.54,5.74,2.62,9.51,0.9,11,1,3,0.0173333333333334,2.052256210992077,0.6589832841727936,🔴 Alto,1
693,9,8,2.01,2.99,4.89,3.44,8.3,9.89,4.06,1.07,3.0,2.99,1.44,0.49,73,1,2,-0.0409696969696969,2.772476630499645,0.3409843274126729,🟢 Baixo,0
694,8,3,2.6,4.98,2.27,6.28,3.8,0.81,6.52,7.18,5.82,7.91,8.48,0.57,74,1,1,0.4603030303030302,2.3503240911272925,0.7367429413801596,🔴 Alto,1
695,2,4,1.32,1.81,6.79,9.8,4.05,2.73,9.76,7.53,7.06,0.95,8.59,0.11,72,0,4,0.2162424242424242,3.422127343562124,0.3808220127928228,🟢 Baixo,0
696,6,10,5.86,0.71,7.65,4.37,8.51,6.13,3.28,3.79,1.36,8.26,4.42,0.38,99,1,0,0.0072727272727272,2.758001692046858,0.5683159470849745,🟠 Médio,0
697,8,6,8.46,9.82,4.17,8.89,0.64,0.99,8.45,4.19,9.7,6.9,5.65,0.41,5,0,1,-0.0954545454545454,3.4875156710121824,0.5751568170677662,🟠 Médio,0
698,3,4,6.91,7.14,5.65,9.67,5.68,5.11,5.12,8.93,4.87,0.54,2.93,0.44,10,1,1,-0.4305454545454545,2.5176479323191936,0.2826954395334795,🟢 Baixo,0
699,1,8,1.06,9.38,5.76,0.01,1.89,7.84,4.83,6.14,7.66,6.6,2.06,0.38,95,1,1,0.3644242424242424,3.140251405363732,0.3610107105472368,🟢 Baixo,0
700,4,8,9.86,7.43,7.37,5.34,9.65,0.68,9.53,5.58,0.55,4.64,8.97,0.61,26,1,3,-0.609030303030303,3.416164353319215,0.5087623249019879,🟠 Médio,0
701,10,10,7.23,8.24,6.63,9.37,1.52,3.63,2.56,4.14,1.04,4.94,4.4,0.83,96,1,3,-0.6168484848484849,2.858534978310082,0.5071116575671938,🟠 Médio,0
702,6,3,4.31,5.9,3.25,4.94,3.31,1.53,2.19,7.64,2.59,6.91,5.0,0.24,93,1,2,0.0736363636363636,2.05617255004427,0.6133392858216092,🔴 Alto,1
703,9,7,0.9,4.81,8.53,9.96,4.8,9.35,9.68,0.02,2.72,7.99,0.17,0.21,15,0,2,0.0626666666666665,3.742231063594729,0.5251181358053941,🟠 Médio,0
704,2,6,4.7,6.4,8.63,6.62,3.71,7.23,0.52,1.96,5.45,0.37,7.66,0.4,33,1,4,-0.5681818181818182,2.857638691103004,0.4369982773621749,🟠 Médio,0
705,5,2,0.21,8.94,6.75,7.62,4.96,2.17,0.87,7.84,7.47,9.32,9.45,0.3,37,1,1,0.327939393939394,3.3748851832321645,0.6386147023209836,🔴 Alto,1
706,5,1,3.65,3.77,6.22,4.67,0.39,5.76,5.02,6.27,4.79,8.96,4.93,0.79,58,0,2,0.3733333333333334,2.2130019832295176,0.3516119111569599,🟢 Baixo,0
707,6,5,9.42,8.77,9.21,3.63,5.45,8.96,1.8,8.03,4.97,9.75,2.92,0.95,49,1,0,-0.1909696969696969,2.8138287478491337,0.4297710413980797,🟠 Médio,0
708,2,4,0.33,3.37,1.61,9.47,1.2,2.74,6.1,3.21,4.41,2.12,4.73,0.13,34,1,1,0.1383030303030303,2.681285761222279,0.5990638924703899,🔴 Alto,1
